Company Name,Category,"(Utilities Only) 
Percentage generation fossil fuels","(Utilities Only) 
Investment in new fossil fuel infrastructure","(Utilities Only) 
Percentage revenue derived from fossil fuels"
Shakelford Oil Co,Oil & gas,,,
Shakespeare Oil Co,Oil & gas,,,
Shale Gas Services,Oil & gas,,,
Shale Oil & Gas,Oil & gas,,,
Shallow Water Energy Security Coalition,Oil & gas,,,
Shamrock Associates,Oil & gas,,,
Shani Oil,Oil & gas,,,
Sharbro Oil,Oil & gas,,,
Sharp Image Energy,Oil & gas,,,
Sharp Oil Co,Oil & gas,,,
Sharp Petroleum Corp,Oil & gas,,,
Sharps Oil Co,Oil & gas,,,
Shaw Oil,Oil & gas,,,
Shay Oil,Oil & gas,,,
Shed Co Las Vegas,Oil & gas,,,
Shelby Bottled Gas,Oil & gas,,,
Shelby Petroleum,Oil & gas,,,
Shell Division Southeast Petro Distributors Inc,Oil & gas,,,
Shell Gas State PAC,Oil & gas,,,
Shell Oil Products U S,Oil & gas,,,
Shell Producers Corp,Oil & gas,,,
Shell Trading Gas & Power,Oil & gas,,,
Shell Us Gas & Power,Oil & gas,,,
Shelly Oil Gas Co,Oil & gas,,,
Shenandoah Petroleum,Oil & gas,,,
Sheppard Brothers Gas,Oil & gas,,,
Sheppard Brothers Gas Co,Oil & gas,,,
Sherman Oil,Oil & gas,,,
Sherrill Oil Drilling,Oil & gas,,,
Sherrill Oil Drilling Acct,Oil & gas,,,
Shervin's Independent Oil,Oil & gas,,,
Shervins Independent Oil,Oil & gas,,,
Shield Petroleum Inc,Oil & gas,,,
Shields Oil,Oil & gas,,,
Shields Oil Producers,Oil & gas,,,
Shipley Energy,Oil & gas,,,
Shipley Oil,Oil & gas,,,
Shirley Oil & Supply,Oil & gas,,,
Shirtcliff Oil,Oil & gas,,,
Sholl Oil,Oil & gas,,,
Shore Oil,Oil & gas,,,
Shoreside Petroleum,Oil & gas,,,
Short Oil,Oil & gas,,,
Shorts Oil Co,Oil & gas,,,
Shotmeyer Brothers Petroleum Corp,Oil & gas,,,
Show Me Oil,Oil & gas,,,
Show Me Oil Co,Oil & gas,,,
Show Me Oil Company,Oil & gas,,,
Shufflin Energy,Oil & gas,,,
Shumpert Oil,Oil & gas,,,
Shuster Oil,Oil & gas,,,
Shuster Oil & Chemical Co,Oil & gas,,,
Shuster Oil Inc,Oil & gas,,,
Siegal Gas & Oil Corp,Oil & gas,,,
Siegel Gas & Oil Corp,Oil & gas,,,
Siegel Oil,Oil & gas,,,
Siegel Oil Company,Oil & gas,,,
Sierra Gas Corp,Oil & gas,,,
Sierra Oil & Gas,Oil & gas,,,
Sierra Oil & Gas Inc,Oil & gas,,,
Sierra Oil Co,Oil & gas,,,
Signal Oil & Gas Co,Oil & gas,,,
Sikeston General Oil,Oil & gas,,,
Silco Oil,Oil & gas,,,
Siler Oil Co Inc,Oil & gas,,,
Silica Working Group,Oil & gas,,,
Sill Petroleum,Oil & gas,,,
Silva Gas,Oil & gas,,,
Silvas Oil,Oil & gas,,,
Silvas Oil Co,Oil & gas,,,
Silveira Petroleum,Oil & gas,,,
Silver Oil Service Inc,Oil & gas,,,
Simi Quick Oil,Oil & gas,,,
Simone Brothers Fuel Oil Co Inc,Oil & gas,,,
Simons Petroleum,Oil & gas,,,
Simons Petroleum Inc,Oil & gas,,,
Simpson Oil Co,Oil & gas,,,
Sinclair Companies,Oil & gas,,,
Sinclair Oil & Gas Co,Oil & gas,,,
Sinclair Oil PAC,Oil & gas,,,
Sinclair Oil/Holding's Little America,Oil & gas,,,
Sing Bros Inc,Oil & gas,,,
Singer Bros LLC,Oil & gas,,,
Singer Brothers,Oil & gas,,,
Singer Brothers Oil Co,Oil & gas,,,
Singer Oil,Oil & gas,,,
Siosi Oil & Gas,Oil & gas,,,
Siosi Oil & Gas Co,Oil & gas,,,
Sippen Energy Products,Oil & gas,,,
Site Oil,Oil & gas,,,
Site Oil Co,Oil & gas,,,
Six M Oil & Gas,Oil & gas,,,
Sj Gas,Oil & gas,,,
Sj Gas Co,Oil & gas,,,
Sk Rogers Oil,Oil & gas,,,
Sk Rogers Oil Co,Oil & gas,,,
Ski Energy,Oil & gas,,,
Skinner Oil & Gas,Oil & gas,,,
Sklar Oil,Oil & gas,,,
Skyline Oil,Oil & gas,,,
Skyline Oil Co,Oil & gas,,,
Slezak Petroleum Products,Oil & gas,,,
Slidell Oil Co,Oil & gas,,,
Sm Energy,Oil & gas,,,
Sm Oil & Gas,Oil & gas,,,
Smackover Twinco Inc,Oil & gas,,,
Smilodon Oil Co,Oil & gas,,,
Smith & Rogers Oil,Oil & gas,,,
Smith Bell Petroleum,Oil & gas,,,
Smith Bell Petroleum Inc,Oil & gas,,,
Smith Bits,Oil & gas,,,
Smith Bros Oil Company Inc,Oil & gas,,,
Smith Brothers Gas,Oil & gas,,,
Smith Brothers Oil,Oil & gas,,,
Smith Gas Co,Oil & gas,,,
Smith Gas Field Services,Oil & gas,,,
Smith Oil Corp,Oil & gas,,,
Smith Operating & Management,Oil & gas,,,
Smith Petroleum,Oil & gas,,,
Smith Roger Oil Co,Oil & gas,,,
Smith Rogers Oil Co,Oil & gas,,,
Smith Service Oil Inc,Oil & gas,,,
Smith-Bell Petroleum,Oil & gas,,,
Smith-Bell Petroleum Inc,Oil & gas,,,
Smith-Rogers Oil Co,Oil & gas,,,
Smk Inc (Tim Scheck),Oil & gas,,,
Smoke Oil Co,Oil & gas,,,
Smokey Oil Co,Oil & gas,,,
Smr Energy,Oil & gas,,,
Smyth Oil,Oil & gas,,,
Smyth Oil Corp,Oil & gas,,,
Smyth Oil LLC,Oil & gas,,,
Snake River Oil & Gas,Oil & gas,,,
Snelson Oilfield Lighting Co,Oil & gas,,,
Snider Petroleum,Oil & gas,,,
Snow Oil & Gas,Oil & gas,,,
Snow Oil & Gas Inc,Oil & gas,,,
Snowbird Development Inc,Oil & gas,,,
Snowmans Oil & Soil,Oil & gas,,,
Snyder Armclar Gas,Oil & gas,,,
Snyder Armclar Gas Co,Oil & gas,,,
Snyder Oil,Oil & gas,,,
So Ca Gas,Oil & gas,,,
So Cal Gas Co,Oil & gas,,,
So Calif Gas Co,Oil & gas,,,
So Counties Oil,Oil & gas,,,
Socal Gas,Oil & gas,,,
Socal Gas Co,Oil & gas,,,
Society of Petroleum Engineers,Oil & gas,,,
Soil Mechanics Drilling Corp,Oil & gas,,,
Soil Plus,Oil & gas,,,
Soil Safe,Oil & gas,,,
Soil Scientist,Oil & gas,,,
Soil Solutions Inc,Oil & gas,,,
Soil Stoppers,Oil & gas,,,
Solvents & Petroleum Service,Oil & gas,,,
Somerset Gas Transmission,Oil & gas,,,
Somerset Oil & Gas,Oil & gas,,,
Somerset Oil & Gas Co,Oil & gas,,,
Somerset Oil Refinery,Oil & gas,,,
Somerset Refinery,Oil & gas,,,
Sonat Inc,Oil & gas,,,
Sonia Petroleum,Oil & gas,,,
Sonq Inc,Oil & gas,,,
Sooner Oil & Gas Mgt,Oil & gas,,,
Sound Oil,Oil & gas,,,
Sound Oil Co,Oil & gas,,,
Sour Lake Oil & Gas,Oil & gas,,,
Source Power & Gas,Oil & gas,,,
Source Power & Gas LLC,Oil & gas,,,
Sourdough Fuel,Oil & gas,,,
South Ar Oil,Oil & gas,,,
South Arkansas Oil,Oil & gas,,,
South Arkansas Oil Co,Oil & gas,,,
South Atlantic Petroleum,Oil & gas,,,
South Britain Oil LLC,Oil & gas,,,
South Burbank Petroleum,Oil & gas,,,
South Carolina Electric & Gas Co,Oil & gas,,,
South Carolina Petroleum Council,Oil & gas,,,
South Central Oil,Oil & gas,,,
South Coast Gas Co,Oil & gas,,,
South Dakota Petroleum Council,Oil & gas,,,
South Florida Petroleum Services,Oil & gas,,,
South Florida Petroleum Services LLC,Oil & gas,,,
South Minnesota Oil,Oil & gas,,,
South Pacific Petroleum,Oil & gas,,,
South Petroleum,Oil & gas,,,
South Tex Treaters,Oil & gas,,,
Southard Oil Co Inc,Oil & gas,,,
Southcross Energy,Oil & gas,,,
Southdown Inc PAC,Oil & gas,,,
Southeast Alabama Gas District,Oil & gas,,,
Southeastern Gas & Power,Oil & gas,,,
Southeastern Marine Co,Oil & gas,,,
Southeastern Oil,Oil & gas,,,
Southeastern Oil Cmte,Oil & gas,,,
Southeastern Oil Co,Oil & gas,,,
Southeastern Soil Recovery Inc,Oil & gas,,,
Southern Arizona Gas,Oil & gas,,,
Southern CA Gas,Oil & gas,,,
Southern Caifornia Gas,Oil & gas,,,
Southern Calif Gas ,Oil & gas,,,
Southern California Gas,Oil & gas,,,
Southern Company Gas Georgia,Oil & gas,,,
Southern Connecticut Gas,Oil & gas,,,
Southern Connecticut Gas Co,Oil & gas,,,
Southern Connecticutt Gas,Oil & gas,,,
Southern Counties Oil,Oil & gas,,,
Southern Counties Oil Co,Oil & gas,,,
Southern Counties Oil Co DBA Total Energy Products,Oil & gas,,,
Southern Energy Resources,Oil & gas,,,
Southern Gas Assocation,Oil & gas,,,
Southern Maryland Oil,Oil & gas,,,
Southern MD Oil,Oil & gas,,,
Southern MD Oil Co,Oil & gas,,,
Southern Oil,Oil & gas,,,
Southern Oil Marketing,Oil & gas,,,
Southern Petroleum,Oil & gas,,,
Southern Petroleum Systems Inc,Oil & gas,,,
"Southern Petroleum Systems, In",Oil & gas,,,
Southern Plains Resources,Oil & gas,,,
Southern Soil Environmental,Oil & gas,,,
Southern Star,Oil & gas,,,
Southern Star Central Gas Pipeline,Oil & gas,,,
Southern States Energy Board,Oil & gas,,,
Southland Oil Co,Oil & gas,,,
Southside Oil,Oil & gas,,,
Southstar Energy Services,Oil & gas,,,
Southwest Energy Solutions,Oil & gas,,,
Southwest Florida Natural Gas,Oil & gas,,,
Southwest Florida Natural Gas Co,Oil & gas,,,
Southwest Fuel,Oil & gas,,,
Southwest Gas Ariz,Oil & gas,,,
Southwest Georgia Oil,Oil & gas,,,
Southwest Oil Co,Oil & gas,,,
Southwest Oilfield Prod,Oil & gas,,,
Southwest Petroleum,Oil & gas,,,
Southwest Royalties-Oil,Oil & gas,,,
Southwestern Petroleum,Oil & gas,,,
Southwestern Petroleum Corp,Oil & gas,,,
Southwestern Virginia Gas,Oil & gas,,,
Southwestern Virginia Gas Co,Oil & gas,,,
Sovereign Oil & Gas,Oil & gas,,,
Sp Yates Oil Operator & Pro,Oil & gas,,,
Space Age Fuel Products Inc,Oil & gas,,,
Space Food Petro Distributors,Oil & gas,,,
Spaceway Oil Co,Oil & gas,,,
Sparks Oil Co,Oil & gas,,,
Sparky's Oil,Oil & gas,,,
Sparkys Food Stores,Oil & gas,,,
Sparkys Food Stores Inc,Oil & gas,,,
Sparkys Oil,Oil & gas,,,
Spartan Oil,Oil & gas,,,
Spartan Oil Co,Oil & gas,,,
Spectrum Energy Resource,Oil & gas,,,
Speed Petroleum,Oil & gas,,,
Speeds Oil Tool Service Inc,Oil & gas,,,
Speedy Oil Change,Oil & gas,,,
Spencer Oil,Oil & gas,,,
Spencer Oil Co,Oil & gas,,,
Spero Oil & Gas,Oil & gas,,,
Spicer Oil Co,Oil & gas,,,
Spillers Oil,Oil & gas,,,
Spindletop Oil & Gas Co,Oil & gas,,,
Spirit Petroleum,Oil & gas,,,
Spoiled Rotten,Oil & gas,,,
Spooner Petroleum Co,Oil & gas,,,
Sport Pipeline Corp,Oil & gas,,,
Sprague Energy Corp,Oil & gas,,,
Spring Hill Oil Co,Oil & gas,,,
Springfield Oil,Oil & gas,,,
Sprint Petroleum,Oil & gas,,,
Spy Oil Operator & Produce,Oil & gas,,,
Sr 76 Petroleum Developers LLC,Oil & gas,,,
Sr Weilert Oil,Oil & gas,,,
Src Energy,Oil & gas,,,
SS&L Oil & Gas,Oil & gas,,,
SSI of Suwanee County,Oil & gas,,,
SSI Petroleum,Oil & gas,,,
St James Oil Corp,Oil & gas,,,
St Joe Gas Co,Oil & gas,,,
St Joe Natural Gas,Oil & gas,,,
St Joe Natural Gas Co,Oil & gas,,,
St Joe Oil Co,Oil & gas,,,
St Joe Petroleum Co,Oil & gas,,,
St Joseph Fuel Oil,Oil & gas,,,
St Joseph Fuel Oil & Mfg Co,Oil & gas,,,
St Joseph Fuel Oil Co,Oil & gas,,,
St Louis Petroleum,Oil & gas,,,
St Martin Oil & Gas,Oil & gas,,,
St Romain Oil,Oil & gas,,,
Staats Gas Service Inc,Oil & gas,,,
Stabil Oil,Oil & gas,,,
Stacey Oil Co,Oil & gas,,,
Stacy Schusterman Revocable Trust,Oil & gas,,,
Stafford Oil Co,Oil & gas,,,
Staghorn Energy LLC,Oil & gas,,,
Staley Oil,Oil & gas,,,
Stalker Energy,Oil & gas,,,
Stallings Oil,Oil & gas,,,
Stanberry Oil Co,Oil & gas,,,
Stancil Oil,Oil & gas,,,
Standard Oil,Oil & gas,,,
Standard Oil Co,Oil & gas,,,
Standard Oil Field Supply,Oil & gas,,,
Standard Oil of Connecticut,Oil & gas,,,
Standard Permian LLC,Oil & gas,,,
Standley Oil Co,Oil & gas,,,
Stanley J Clark Inc,Oil & gas,,,
Stanolind Oil & Gas,Oil & gas,,,
Stanphill Oil,Oil & gas,,,
Star Gas Partners,Oil & gas,,,
Star Gas Propane,Oil & gas,,,
Star of Texas Energy Service,Oil & gas,,,
Star Oil,Oil & gas,,,
Star Oil Co,Oil & gas,,,
Star Supply Petroleum,Oil & gas,,,
Stark Northeast Oil Corp,Oil & gas,,,
Stark Properties Inc,Oil & gas,,,
Starks Water & Gas,Oil & gas,,,
Starling Energy Oper,Oil & gas,,,
Starpro Oil & Gas,Oil & gas,,,
Starr Energy Corp,Oil & gas,,,
State Line Oil,Oil & gas,,,
Statie Terminals New Jersey Inc,Oil & gas,,,
Station Doral Corporation,Oil & gas,,,
Staudard Oil,Oil & gas,,,
Steagall Oil Co,Oil & gas,,,
Stegall Oil & Propane,Oil & gas,,,
Stegall Petroleum,Oil & gas,,,
Steinhagen Oil,Oil & gas,,,
Stelbar Oil,Oil & gas,,,
Stelbar Oil Corp,Oil & gas,,,
Stephen W Marden Oil & Gas Prop LLC,Oil & gas,,,
Stephens Energy,Oil & gas,,,
Stephens Engineering,Oil & gas,,,
Stephens Oil,Oil & gas,,,
Stephens Oil Co,Oil & gas,,,
Stephens Production Co,Oil & gas,,,
Stephenson Oil,Oil & gas,,,
Stephenson Oil Co,Oil & gas,,,
Sterling Energy,Oil & gas,,,
Sterling Energy Management,Oil & gas,,,
Sterling Exploration,Oil & gas,,,
Sterling Oil,Oil & gas,,,
Sterling Oil Co,Oil & gas,,,
Sterling Petroleum,Oil & gas,,,
Sterling Redfern Corp,Oil & gas,,,
Stern Oil,Oil & gas,,,
Stern Oil Co,Oil & gas,,,
Steve Carter Inc,Oil & gas,,,
Steve Hall Oil Co,Oil & gas,,,
Steven Dupuis Oil,Oil & gas,,,
Steven's Oil Co,Oil & gas,,,
Stevens Gas Service,Oil & gas,,,
Steveson's Gas Sales,Oil & gas,,,
Stevesons Lp Gas Co,Oil & gas,,,
Stews Fluid Levels,Oil & gas,,,
Stickney Oil & Gas Inc,Oil & gas,,,
Stilwell Oil Inc,Oil & gas,,,
Stinson Petroleum Co,Oil & gas,,,
Stoabs Oil Corp,Oil & gas,,,
Stockdale Oil & Gas,Oil & gas,,,
Stockman Oil,Oil & gas,,,
Stockton Oil Co,Oil & gas,,,
Stockton Petroleum,Oil & gas,,,
Stohlman & Rogers Dba Lakeview Petroleum,Oil & gas,,,
Stone Energy Corp,Oil & gas,,,
Stone Mountain Petroleum,Oil & gas,,,
Stone Oil Co,Oil & gas,,,
Stone Oil Distributor,Oil & gas,,,
Stone Petroleum Prod,Oil & gas,,,
Stone Petroleum Products Inc,Oil & gas,,,
Store Oil,Oil & gas,,,
Story Oil & Gas,Oil & gas,,,
Stowers Energy,Oil & gas,,,
Strago Petroleum,Oil & gas,,,
Strake Energy,Oil & gas,,,
Strake Oil,Oil & gas,,,
Stranded Gas Services,Oil & gas,,,
Strapich Oil Co,Oil & gas,,,
Strata Production,Oil & gas,,,
Strategic Energy,Oil & gas,,,
Strategic Energy LLC,Oil & gas,,,
Strategic Technology Resources,Oil & gas,,,
Stratford American,Oil & gas,,,
Stratos Oil & Gas,Oil & gas,,,
Stray Oil Co,Oil & gas,,,
Strickland Oil Co,Oil & gas,,,
Stringer Oil,Oil & gas,,,
Stringer Oil Co,Oil & gas,,,
Strohl Oil Co,Oil & gas,,,
Strohm Oil Co,Oil & gas,,,
Strong Oil,Oil & gas,,,
Strong Oil Co,Oil & gas,,,
Stroock Oil & Gas Properties,Oil & gas,,,
Stroud Petroleum Inc,Oil & gas,,,
Struve Oil,Oil & gas,,,
Stubbs Oil,Oil & gas,,,
Stubbs Oil & Gas LLC,Oil & gas,,,
Stubbs Oil Co,Oil & gas,,,
Studer Oil,Oil & gas,,,
Sturdy Oil Co,Oil & gas,,,
Sturdy Oil Company Inc,Oil & gas,,,
Stuyvesant Fuel,Oil & gas,,,
Sublette Oil Co,Oil & gas,,,
Suburban Natural Gas Co,Oil & gas,,,
Suez Energy Marketing,Oil & gas,,,
Sugarland Petroleum,Oil & gas,,,
Sullivan Oil,Oil & gas,,,
Sullivan Oil Co,Oil & gas,,,
Sullivan Petroleum,Oil & gas,,,
Sullivan Petroleum Co,Oil & gas,,,
Sullivan's Petroleum,Oil & gas,,,
Sultan Petroleum of Illinois,Oil & gas,,,
Summerlin Petroleum Developers LLC,Oil & gas,,,
Summit 66 Oil,Oil & gas,,,
Summit Oil,Oil & gas,,,
Sumter Oil & Gas Co Inc,Oil & gas,,,
Sumter Petroleum,Oil & gas,,,
Sumter Petroleum Co,Oil & gas,,,
Sumy Oil,Oil & gas,,,
Sun Gas,Oil & gas,,,
Sun Oil Co,Oil & gas,,,
Sun PAC of Mi-Sun Oil,Oil & gas,,,
Sun Valley Energy,Oil & gas,,,
Sun-West Oil & Gas,Oil & gas,,,
Sunbelt Energy,Oil & gas,,,
Sunbelt Energy Ltd,Oil & gas,,,
Sunbelt Oil Field Service Inc,Oil & gas,,,
Suncost Oil Co,Oil & gas,,,
Sundance Oil,Oil & gas,,,
Sundance Oil & Gas,Oil & gas,,,
Sundance Oil Co,Oil & gas,,,
Sunflower Vegetable Oil,Oil & gas,,,
Sunoco Logistics,Oil & gas,,,
Sunset Exploration,Oil & gas,,,
Sunset Oil,Oil & gas,,,
Sunshine Oil & Gas,Oil & gas,,,
Sunvalley Energy Corp,Oil & gas,,,
Super Stop Petroleum,Oil & gas,,,
Super Test Oil,Oil & gas,,,
Superior Energies,Oil & gas,,,
Superior Energy,Oil & gas,,,
Superior Energy Services,Oil & gas,,,
Superior Fuels,Oil & gas,,,
Superior Fuels Inc,Oil & gas,,,
Superior Natural Gas,Oil & gas,,,
Superior Oil,Oil & gas,,,
Superstop Stores,Oil & gas,,,
Supertest Oil Co,Oil & gas,,,
Suprema Energy,Oil & gas,,,
Susser Petroleum,Oil & gas,,,
Sutter Oil,Oil & gas,,,
SW Energy,Oil & gas,,,
SW Gas,Oil & gas,,,
Swanson Oil,Oil & gas,,,
Sweet Lake Land & Oil,Oil & gas,,,
Sweet Lake Land & Oil Company,Oil & gas,,,
Sweetwater Valley Oil,Oil & gas,,,
Sweetwater Valley Oil Co,Oil & gas,,,
Swift Energy,Oil & gas,,,
Swift Oil & Gas,Oil & gas,,,
Swift Oil Change Inc,Oil & gas,,,
Swink Quality Oil,Oil & gas,,,
Synergy Oil & Gas,Oil & gas,,,
Synergy Resources,Oil & gas,,,
Sythe Energy,Oil & gas,,,
T W Phillips,Oil & gas,,,
T Yates Petroleum,Oil & gas,,,
T-3 Energy Services,Oil & gas,,,
T&L Oil,Oil & gas,,,
Ta Roberts Oil Co Inc,Oil & gas,,,
Tabor City Oil,Oil & gas,,,
Tag Petroleum,Oil & gas,,,
Tahoe Oil & Gas,Oil & gas,,,
Taji Petroleum,Oil & gas,,,
Taklan Oil & Gas,Oil & gas,,,
Taku Oil Sales,Oil & gas,,,
Talisman Energy Usa,Oil & gas,,,
Talon Oil & Gas LLC,Oil & gas,,,
Tamarack Petroleum,Oil & gas,,,
Tammany Oil & Gas,Oil & gas,,,
Tana Oil & Gas,Oil & gas,,,
Tana Oil & Gas Thailand,Oil & gas,,,
Tanasi Oil & Gas,Oil & gas,,,
Tank Lines,Oil & gas,,,
Tanks Lines Inc,Oil & gas,,,
Tar Heel Oil,Oil & gas,,,
Targa Resources LLC,Oil & gas,,,
Tarheel Oil,Oil & gas,,,
Tasi Petroleum,Oil & gas,,,
Tate Oil,Oil & gas,,,
Tattnall Oil Inc,Oil & gas,,,
Tauber Oil,Oil & gas,,,
Taxland Petroleum,Oil & gas,,,
Taylor Energy,Oil & gas,,,
Taylor Energy Co,Oil & gas,,,
Taylor Gas,Oil & gas,,,
Taylor Gas Co,Oil & gas,,,
Taylor Gas Liquids,Oil & gas,,,
Taylor Oil,Oil & gas,,,
Taylor Oil Co,Oil & gas,,,
Taylor Oil Inc,Oil & gas,,,
Taylor Oilfield Mfg Inc,Oil & gas,,,
TB Oil,Oil & gas,,,
Tba Oil Warehouse,Oil & gas,,,
Tbs Petroleum LLC,Oil & gas,,,
TC Craighead & Co,Oil & gas,,,
Te Pe Oil & Gas Co,Oil & gas,,,
Teaco Energy Services,Oil & gas,,,
Teaco Inc,Oil & gas,,,
Team Spirit Petroleum,Oil & gas,,,
Tech Oil Products,Oil & gas,,,
Tech Oil Products Inc,Oil & gas,,,
Teddy's Oil & Energy,Oil & gas,,,
Teg Oil & Gas Usa,Oil & gas,,,
Teichgraeber Oil,Oil & gas,,,
Teichgraeber Oil Co,Oil & gas,,,
Tejas Energy,Oil & gas,,,
Tejas Energy LLC Coral Energy Lp Fed PAC,Oil & gas,,,
Tejas Energy LLC Coral Energy Lp Texas PAC,Oil & gas,,,
Tejas Energy LLC Coral Energy Lp Tx PAC,Oil & gas,,,
Tejas Western Corp,Oil & gas,,,
Tejas/Coral Energy PAC,Oil & gas,,,
Tejon Exploration,Oil & gas,,,
Tel Oil Co,Oil & gas,,,
Telfer Sheldon Oil Co,Oil & gas,,,
Tellurian Inc,Oil & gas,,,
Tellus Energy Group,Oil & gas,,,
Tellus Operating Group,Oil & gas,,,
Tellus Operation Group,Oil & gas,,,
Telos Oil & Gas,Oil & gas,,,
Temblor Petroleum Co,Oil & gas,,,
Temple Oil & Tire,Oil & gas,,,
Temple Oil & Tire Co,Oil & gas,,,
Ten,Oil & gas,,,
Tenby Inc,Oil & gas,,,
Tenison Oil,Oil & gas,,,
Tenison Oil Co,Oil & gas,,,
Tenn Gas Pipeline,Oil & gas,,,
Tennessee Gas Authority,Oil & gas,,,
Tennessee Gas Pipeline,Oil & gas,,,
Tennessee Oil Marketers Assoc,Oil & gas,,,
Tennessee Petroleum Council,Oil & gas,,,
Tennyson Operating LLC,Oil & gas,,,
Tenrgys,Oil & gas,,,
Terminal Service & Oil,Oil & gas,,,
Terminal Service & Oil Co,Oil & gas,,,
Terminal Shipping Co Inc,Oil & gas,,,
Termo Co,Oil & gas,,,
Terrell Oil & Gas Production Co,Oil & gas,,,
Terry Bandy-Te-Pe Oil & Gas Co,Oil & gas,,,
Terry Suen Oil & Gas,Oil & gas,,,
Terry's Home Oil,Oil & gas,,,
Tersoro Petroleum,Oil & gas,,,
Tesero Petroleum Companies Inc,Oil & gas,,,
Tesoro Alaska Petroleum,Oil & gas,,,
Teton Energy Corp,Oil & gas,,,
Teton Energy Partners,Oil & gas,,,
Teton Oil & Gas,Oil & gas,,,
Teton Oil & Gas Co,Oil & gas,,,
Teton Petroleum,Oil & gas,,,
"Tevis & Son, S H",Oil & gas,,,
Tevis Oil Co,Oil & gas,,,
Tevis Oil Inc,Oil & gas,,,
Tex Flow Oil Field Specialties,Oil & gas,,,
Tex-Air Gas Co,Oil & gas,,,
Tex-Jersey Oil,Oil & gas,,,
Texaco Energy,Oil & gas,,,
Texakoma Oil & Gas,Oil & gas,,,
Texakoma Operating,Oil & gas,,,
Texan Oil LLC,Oil & gas,,,
Texas Alliance of Energy Producer,Oil & gas,,,
Texas Alliance of Energy Producers,Oil & gas,,,
Texas Brine Co,Oil & gas,,,
Texas Coalition For Good Government,Oil & gas,,,
Texas Coalition For Good Govt,Oil & gas,,,
Texas Crude Energy,Oil & gas,,,
Texas Energy Associates,Oil & gas,,,
Texas Gas Assn,Oil & gas,,,
Texas Gas Services,Oil & gas,,,
Texas Gas Transmission,Oil & gas,,,
Texas Gas Transmission Corp PAC,Oil & gas,,,
Texas Gas Utility Services,Oil & gas,,,
Texas Longboat Energy Corp,Oil & gas,,,
Texas Mid Continent Oil & Gas Association,Oil & gas,,,
Texas Mid Continent Oil & Gas PAC,Oil & gas,,,
Texas Mid-Continent Oil & Gas,Oil & gas,,,
Texas Oil & Gas,Oil & gas,,,
Texas Oil & Gas Assn,Oil & gas,,,
Texas Oil Products,Oil & gas,,,
Texas Oiltech Laboratories,Oil & gas,,,
Texas Petrochemicals,Oil & gas,,,
Texas Petroleum Investment,Oil & gas,,,
Texas Pipeline Association,Oil & gas,,,
Texas Progress Fund,Oil & gas,,,
Texas Resource Partners,Oil & gas,,,
Texas Secondary Oil Corp,Oil & gas,,,
Texas Shale Gas Resources,Oil & gas,,,
Texas Standard Oil & Gas,Oil & gas,,,
Texas Star Energy,Oil & gas,,,
Texas Star Solutions,Oil & gas,,,
Texas Utility Gas,Oil & gas,,,
Texflow Oilfield Specialty,Oil & gas,,,
Texican Natural Gas Co,Oil & gas,,,
Texla Energy Management,Oil & gas,,,
Texland Petroleum,Oil & gas,,,
Texoil,Oil & gas,,,
Texwood Energy Resources,Oil & gas,,,
Teycen Energy,Oil & gas,,,
TGS Petroleum,Oil & gas,,,
The Gas Pros,Oil & gas,,,
The Jones Co,Oil & gas,,,
The Leonard Trust Dtd,Oil & gas,,,
The Millers,Oil & gas,,,
The Oil Changer,Oil & gas,,,
The Quintin Little Oil & Gas Limited Partnership,Oil & gas,,,
The Royal Oil Corp,Oil & gas,,,
The Rudman Partnership,Oil & gas,,,
The Sinclair Companies,Oil & gas,,,
The Trees Oil Co,Oil & gas,,,
Thelen Oil,Oil & gas,,,
Theodor G Spyropoulos Trust,Oil & gas,,,
Theodor G Spyropoulos Trust #15817,Oil & gas,,,
Thermo Energy,Oil & gas,,,
Therral Story Operating,Oil & gas,,,
Thes Companies Inc,Oil & gas,,,
Thibaud Oil Co Inc,Oil & gas,,,
Thomas Brothers Oil & Gas,Oil & gas,,,
Thomas C Mueller Inc,Oil & gas,,,
Thomas E Stewart Crude Oil & Natural Gas,Oil & gas,,,
Thomas Oil,Oil & gas,,,
Thomas Oil Co,Oil & gas,,,
Thomas Petroleum,Oil & gas,,,
Thomas Petroleum Co,Oil & gas,,,
Thomas Well Service,Oil & gas,,,
Thomaston Oil,Oil & gas,,,
Thompson Gas & Oil,Oil & gas,,,
Thompson Oil,Oil & gas,,,
Thompson Oil & Gas,Oil & gas,,,
Thompson Petroleum,Oil & gas,,,
Thornton Oil,Oil & gas,,,
Thornton Oil Corp,Oil & gas,,,
Thorp Petroleum,Oil & gas,,,
Thorton Oil,Oil & gas,,,
Thorton Oil Co,Oil & gas,,,
Thrasher Oil,Oil & gas,,,
"Three ""O"" Oil",Oil & gas,,,
Three M Oil,Oil & gas,,,
Three Rivers Energy Ltd,Oil & gas,,,
Three Sisters Petroleum,Oil & gas,,,
Three Span Oil & Gas,Oil & gas,,,
Three Spanish Oil & Gas,Oil & gas,,,
Threem Oil,Oil & gas,,,
Thrifty Oil,Oil & gas,,,
Thrifty Oil Co,Oil & gas,,,
Tideland Oil Product,Oil & gas,,,
Tidelands Oil & Gas,Oil & gas,,,
Tidelands Oil Production Co,Oil & gas,,,
Tideport Petroleum,Oil & gas,,,
